0.87	0.05	3.80516	7.66965
0.88	0.05	3.81535	10.6879
0.89	0.05	3.82627	0.465362
0.9	0.05	3.85337	1.39397
0.91	0.05	3.86751	5.05762
0.92	0.05	3.87723	4.78646
0.93	0.05	3.88756	8.32386
0.94	0.05	3.90149	0.625216
0.95	0.05	3.91731	4.69477
0.96	0.05	3.92823	10.5278
0.97	0.05	3.94167	0.84146
0.98	0.05	3.96226	1.11574
0.99	0.05	3.9793	2.10252
1	0.05	4	2.0499

0	0.06	5	2.68765
0.01	0.06	4.97221	0.479079
0.02	0.06	4.92018	1.5096
0.03	0.06	4.88101	0.942161
0.04	0.06	4.85466	3.05115
0.05	0.06	4.83011	8.72411
0.06	0.06	4.80831	0.518283
0.07	0.06	4.75929	2.52482
0.08	0.06	4.74339	7.11165
0.09	0.06	4.72253	0.346148
0.1	0.06	4.6542	0.99424
0.11	0.06	4.62998	0.494608
0.12	0.06	4.59329	2.96264
0.13	0.06	4.56034	2.38874
0.14	0.06	4.52539	3.34082
0.15	0.06	4.4829	2.42386
0.16	0.06	4.45125	0.282364
0.17	0.06	4.42031	2.10326
0.18	0.06	4.39184	2.12648
0.19	0.06	4.36991	0.588901
0.2	0.06	4.32239	0.240663
0.21	0.06	4.28409	0.88282
0.22	0.06	4.24921	0.231377
0.23	0.06	4.22521	8.97793
0.24	0.06	4.20247	2.47368
0.25	0.06	4.16665	4.86829
0.26	0.06	4.14052	7.75849
0.27	0.06	4.12275	9.32865
0.28	0.06	4.10545	0.445864
0.29	0.06	4.0667	1.339
0.3	0.06	4.03458	1.5697
0.31	0.06	4.00996	5.37052
0.32	0.06	3.97848	2.87495
0.33	0.06	3.9553	10.6199
0.34	0.06	3.93616	0.415341
0.35	0.06	3.89206	0.720044
0.36	0.06	3.873	7.60508
0.37	0.06	3.85013	0.964748
0.38	0.06	3.82652	8.14761
0.39	0.06	3.80702	4.43954
0.4	0.06	3.77611	1.49664
0.41	0.06	3.74666	0.664945
0.42	0.06	3.7295	9.84105
0.43	0.06	3.71579	0.363965
0.44	0.06	3.6967	7.11864
0.45	0.06	3.68553	2.69872
0.46	0.06	3.67385	3.95375
0.47	0.06	3.6659	9.00841
0.48	0.06	3.65626	0.465923
0.49	0.06	3.64288	0.690137
0.5	0.06	3.62479	0.435466
0.51	0.06	3.61616	0.502534
0.52	0.06	3.60401	2.73054
0.53	0.06	3.59643	0.451561
0.54	0.06	3.57942	0.370344
0.55	0.06	3.56895	0.554442
0.56	0.06	3.56841	9.85224
0.57	0.06	3.56729	0.235856
0.58	0.06	3.56235	0.42456
0.59	0.06	3.55953	0.36058
0.6	0.06	3.55937	1.41537
0.61	0.06	3.55955	2.98673
0.62	0.06	3.56053	8.67879
0.63	0.06	3.56293	0.334014
0.64	0.06	3.56431	2.60363
0.65	0.06	3.56498	0.295889
0.66	0.06	3.56896	1.07787
0.67	0.06	3.57295	1.62535
0.68	0.06	3.5766	1.27933
0.69	0.06	3.58104	0.720874
0.7	0.06	3.58959	0.59231
0.71	0.06	3.59559	8.5811
0.72	0.06	3.60025	2.14826
0.73	0.06	3.60777	0.478469
0.74	0.06	3.62316	0.25637
0.75	0.06	3.63574	1.2553
0.76	0.06	3.64442	5.787
0.77	0.06	3.65386	4.54274
0.78	0.06	3.66453	0.928237
0.79	0.06	3.67126	12.084
0.8	0.06	3.678	0.257346
0.81	0.06	3.69992	1.81157
0.82	0.06	3.72212	0.49847
0.83	0.06	3.73609	3.14926
0.84	0.06	3.75546	3.66617
0.85	0.06	3.77537	0.827343
0.86	0.06	3.79135	7.82539
0.87	0.06	3.80189	2.96491
0.88	0.06	3.81138	0.874528
0.89	0.06	3.84062	0.272715
0.9	0.06	3.85462	4.79131
0.91	0.06	3.86525	5.54735
0.92	0.06	3.87589	3.65046
0.93	0.06	3.88668	3.41333
0.94	0.06	3.90018	8.30409
0.95	0.06	3.91198	0.780172
0.96	0.06	3.92263	4.52635
0.97	0.06	3.9455	0.734719
0.98	0.06	3.96449	5.68302
0.99	0.06	3.98167	0.47533
1	0.06	4	2.37368

0	0.07	5	0.276307
0.01	0.07	4.97257	0.334813
0.02	0.07	4.91446	0.418575
0.03	0.07	4.86592	0.592499
0.04	0.07	4.84788	0.38469
0.05	0.07	4.828	2.35484
0.06	0.07	4.77679	0.281453
0.07	0.07	4.75622	7.83196
0.08	0.07	4.73922	9.79632
0.09	0.07	4.70119	0.279176
0.1	0.07	4.66559	9.03295
0.11	0.07	4.63855	1.45674
0.12	0.07	4.59406	0.623676
0.13	0.07	4.56184	2.33508
0.14	0.07	4.52586	0.438388
0.15	0.07	4.48922	2.31253
0.16	0.07	4.44122	1.49993
0.17	0.07	4.40971	5.82522
0.18	0.07	4.38915	9.06363
0.19	0.07	4.36318	1.83325
0.2	0.07	4.32016	2.29103
0.21	0.07	4.28774	4.12717
0.22	0.07	4.25834	0.549329
0.23	0.07	4.22615	0.641907
0.24	0.07	4.19374	2.81325
0.25	0.07	4.16766	1.92072
0.26	0.07	4.13622	0.238497
0.27	0.07	4.12038	9.26341
0.28	0.07	4.10674	0.895999
0.29	0.07	4.07157	0.508066
0.3	0.07	4.02994	1.80492
0.31	0.07	4.00259	1.10954
0.32	0.07	3.9669	0.762367
0.33	0.07	3.94904	3.38588
0.34	0.07	3.92312	2.94626
0.35	0.07	3.89054	1.31437
0.36	0.07	3.86846	0.654482
0.37	0.07	3.84427	3.71636
